0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,
CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,,,,,,,,,,,,,,,,,,,,
The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,,,,,,,,,,,,,,,,,,,,
"NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
200639001175,KS-D0457-7130,2006390,KS-D0457,09,12,Garden City High School,Garden City,Finney County,2720 Buffalo Way BLVD,Garden City,KS,67846,,(620)805-5400,33,"Town, Remote",No,1976.00000,126.90000,15.5700000,1099.00000,240.00000,–,Regular,Open
201108000389,KS-D0267-2068,2011080,KS-D0267,PK,08,Garden Plain Elem,Renwick,Sedgwick County,Box 375,Garden Plain,KS,67050,,(316)531-2261,41,"Rural, Fringe",No,448.00000,23.00000,19.4800000,50.00000,25.00000,–,Regular,Open
201108000390,KS-D0267-2070,2011080,KS-D0267,09,12,Garden Plain High,Renwick,Sedgwick County,Box 128,Garden Plain,KS,67050,,(316)531-2272,42,"Rural, Distant",No,167.00000,14.15000,11.8000000,21.00000,4.00000,–,Regular,Open
201299000276,KS-D0259-1678,2012990,KS-D0259,PK,05,Gardiner Elem,Wichita,Sedgwick County,1951 S. Laura,Wichita,KS,67211,,(316)973-1700,11,"City, Large",No,416.00000,32.11000,12.9600000,381.00000,21.00000,–,Regular,Open
200642000122,KS-D0231-0808,2006420,KS-D0231,09,12,Gardner Edgerton High,Gardner Edgerton,Johnson County,425 N. Waverly Road,Gardner,KS,66030,,(913)856-2600,21,"Suburban, Large",No,1766.00000,101.50000,17.4000000,527.00000,102.00000,–,Regular,Open
200642000120,KS-D0231-0804,2006420,KS-D0231,PK,04,Gardner Elem,Gardner Edgerton,Johnson County,218 E Shawnee,Gardner,KS,66030,,(913)856-3300,21,"Suburban, Large",No,321.00000,27.30000,11.7600000,136.00000,17.00000,–,Regular,Open
200489000821,KS-D0379-4970,2004890,KS-D0379,04,05,Garfield Elem,Clay County,Clay County,815 4th St,Clay Center,KS,67432,,(785)632-2125,32,"Town, Distant",No,146.00000,12.25000,11.9200000,45.00000,17.00000,–,Regular,Open
200363000915,KS-D0402-5554,2003630,KS-D0402,PK,05,Garfield Elem,Augusta,Butler County,1053 Osage,Augusta,KS,67010,,(316)775-6601,31,"Town, Fringe",No,260.00000,17.17000,15.1400000,96.00000,19.00000,–,Regular,Open
200001500459,KS-D0290-2644,2000015,KS-D0290,PK,05,Garfield Elem,Ottawa,Franklin County,1213 College,Ottawa,KS,66067,,(785)229-8060,32,"Town, Distant",No,342.00000,30.30000,11.2900000,177.00000,27.00000,–,Regular,Open
201056001998,KS-D0503-8602,2010560,KS-D0503,02,03,Garfield School,Parsons,Labette County,300 S 14th Street,Parsons,KS,67357,,(620)421-3530,33,"Town, Remote",No,189.00000,15.10000,12.5200000,128.00000,24.00000,–,Regular,Open
200645002060,KS-D0365-4580,2006450,KS-D0365,PK,06,Garnett Elementary School,Garnett,Anderson County,403 West Home Run Dr.,Garnett,KS,66032,,(785)448-3177,43,"Rural, Remote",No,422.00000,31.05000,13.5900000,207.00000,54.00000,–,Regular,Open
200639002067,KS-D0457-7177,2006390,KS-D0457,KG,12,GC Achieve at J.D. Adams Hall,Garden City,Finney County,1312 N. 7th Street,Garden City,KS,67846,,(620)805-8600,33,"Town, Remote",No,107.00000,18.10000,5.9100000,81.00000,6.00000,–,Regular,Open
201071000201,KS-D0250-1302,2010710,KS-D0250,KG,05,Geo E Nettels Elem,Pittsburg,Crawford County,2012 South Homer,Pittsburg,KS,66762,,(620)235-3160,32,"Town, Distant",No,318.00000,22.00000,14.4500000,174.00000,33.00000,–,Regular,Open
200639001173,KS-D0457-7126,2006390,KS-D0457,KG,04,Georgia Matthews Elem,Garden City,Finney County,111 Johnson,Garden City,KS,67846,,(620)805-7550,33,"Town, Remote",No,126.00000,9.30000,13.5500000,83.00000,19.00000,–,Regular,Open
200639001176,KS-D0457-7131,2006390,KS-D0457,KG,04,Gertrude Walker Elem,Garden City,Finney County,805 W Fair,Garden City,KS,67846,,(620)805-7600,33,"Town, Remote",No,216.00000,13.50000,16.0000000,167.00000,32.00000,–,Regular,Open
200648000193,KS-D0248-1262,2006480,KS-D0248,09,12,Girard High,Girard,Crawford County,415 North Summit,Girard,KS,66743,,(620)724-4326,42,"Rural, Distant",No,285.00000,20.20000,14.1100000,105.00000,17.00000,–,Regular,Open
200648000192,KS-D0248-1260,2006480,KS-D0248,06,08,Girard Middle,Girard,Crawford County,415 North Summit,Girard,KS,66743,,(620)724-4114,42,"Rural, Distant",No,212.00000,14.70000,14.4200000,88.00000,15.00000,–,Regular,Open
200651000647,KS-D0334-3832,2006510,KS-D0334,PK,08,Glasco Elem,Southern Cloud,Cloud County,Box 158,Glasco,KS,67445,,(785)568-2291,43,"Rural, Remote",No,41.00000,6.80000,6.0300000,32.00000,3.00000,–,Regular,Open
200651000648,KS-D0334-3834,2006510,KS-D0334,09,12,Glasco High,Southern Cloud,Cloud County,Box 158,Glasco,KS,67445,,(785)568-2291,43,"Rural, Remote",No,15.00000,3.30000,4.5500000,4.00000,5.00000,–,Regular,Open
200378001729,KS-D0458-7175,2003780,KS-D0458,PK,05,Glenwood Ridge Elementary School,Basehor-Linwood,Leavenworth County,2008 N 155th St,Basehor,KS,66007,,(913)724-3536,41,"Rural, Fringe",No,326.00000,24.40000,13.3600000,48.00000,15.00000,–,Regular,Open
200795002112,KS-D0500-8407,2007950,KS-D0500,06,08,Gloria Willis Middle School,Kansas City,Wyandotte County,1735 N. 64th Terrace,Kansas City,KS,66102,,(913)627-6300,12,"City, Midsize",No,739.00000,39.00000,18.9500000,558.00000,47.00000,–,Regular,Open
200654000381,KS-D0265-2030,2006540,KS-D0265,09,12,Goddard High,Goddard,Sedgwick County,P.O. Box 189,Goddard,KS,67052,,(316)794-4100,41,"Rural, Fringe",No,1005.00000,52.30000,19.2200000,272.00000,70.00000,–,Regular,Open
200654000698,KS-D0265-2027,2006540,KS-D0265,07,08,Goddard Middle School,Goddard,Sedgwick County,P.O. Box 279,Goddard,KS,67052,,(316)794-4230,41,"Rural, Fringe",No,476.00000,35.55000,13.3900000,129.00000,25.00000,–,Regular,Open
200657000963,KS-D0411-5834,2006570,KS-D0411,PK,05,Goessel Elem,Goessel,Marion County,Box 68,Goessel,KS,67053,,(620)367-8118,43,"Rural, Remote",No,133.00000,9.30000,14.3000000,35.00000,25.00000,–,Regular,Open
200657000964,KS-D0411-5836,2006570,KS-D0411,06,12,Goessel High,Goessel,Marion County,PO Box 6,Goessel,KS,67053,,(620)367-2242,43,"Rural, Remote",No,157.00000,13.50000,11.6300000,27.00000,9.00000,–,Regular,Open
201104000576,KS-D0316-3318,2011040,KS-D0316,PK,05,Golden Plains Elem,Golden Plains,Sheridan County,P.O. Box 199,Selden,KS,67757,,(785)386-4560,43,"Rural, Remote",No,74.00000,8.95000,8.2700000,38.00000,14.00000,–,Regular,Open
201104000575,KS-D0316-3316,2011040,KS-D0316,09,12,Golden Plains High,Golden Plains,Thomas County,335 School Street,Rexford,KS,67753,,(785)687-3265,43,"Rural, Remote",No,46.00000,7.60000,6.0500000,35.00000,1.00000,–,Regular,Open
201104000574,KS-D0316-3314,2011040,KS-D0316,06,08,Golden Plains Middle,Golden Plains,Thomas County,P.O. Box 100,Rexford,KS,67753,,(785)687-3265,43,"Rural, Remote",No,39.00000,3.45000,11.3000000,19.00000,8.00000,–,Regular,Open
200658000717,KS-D0352-4228,2006580,KS-D0352,07,12,Goodland Jr-Sr. High School,Goodland,Sherman County,PO Box 509,Goodland,KS,67735,,(785)890-5656,33,"Town, Remote",No,394.00000,28.90000,13.6300000,166.00000,28.00000,–,Regular,Open
200658002172,KS-D0352-4234,2006580,KS-D0352,UG,UG,Goodland Learning Center,Goodland,Sherman County,1312 Main,Goodland,KS,66735,,(785)890-2397,33,"Town, Remote",No,3.00000,–,†,†,†,–,Regular,Open
200658002140,KS-D0352-4233,2006580,KS-D0352,07,12,Goodland Virtual School,Goodland,Sherman County,PO 509,Goodland,KS,67735,,(785)890-2397,33,"Town, Remote",No,3.00000,–,†,†,†,†,Regular,Open
201299001904,KS-D0259-1625,2012990,KS-D0259,PK,08,Gordon Parks Academy,Wichita,Sedgwick County,2201 E. 25th St.,Wichita,KS,67219,,(316)973-7500,11,"City, Large",No,452.00000,38.31000,11.8000000,377.00000,35.00000,–,Regular,Open
200762000532,KS-D0308-3108,2007620,KS-D0308,PK,06,Graber Elementary,Hutchinson Public Schools,Reno County,1600 N Cleveland,Hutchinson,KS,67501,,(620)615-5050,32,"Town, Distant",No,277.00000,19.98000,13.8600000,161.00000,39.00000,–,Regular,Open
200642002070,KS-D0231-0927,2006420,KS-D0231,PK,04,Grand Star Elementary,Gardner Edgerton,Johnson County,401 East Grand Street,Gardner,KS,66030,,(913)856-3750,21,"Suburban, Large",No,351.00000,35.20000,9.9700000,165.00000,27.00000,–,Regular,Open
200573001327,KS-D0490-7990,2005730,KS-D0490,PK,05,Grandview Elem,El Dorado,Butler County,2702 N. Country Club Rd.,El Dorado,KS,67042,,(316)322-4830,32,"Town, Distant",No,265.00000,14.33000,18.4900000,89.00000,10.00000,–,Regular,Open
200789001255,KS-D0475-7592,2007890,KS-D0475,PK,05,Grandview Elem,Geary County Schools,Geary County,109 E Grandview Drive,Junction City,KS,66441,,(785)717-4470,31,"Town, Fringe",No,83.00000,8.25000,10.0600000,58.00000,5.00000,–,Regular,Open
200795001398,KS-D0500-8292,2007950,KS-D0500,KG,05,Grant Elem,Kansas City,Wyandotte County,1510 N 4th St,Kansas City,KS,66101,,(913)627-4300,12,"City, Midsize",No,313.00000,23.25000,13.4600000,276.00000,16.00000,–,Regular,Open
200378002159,KS-D0458-7181,2003780,KS-D0458,PK,05,Gray Hawk Elementary School,Basehor-Linwood,Leavenworth County,16000 Garden Parkway,Basehor,KS,66007,,(913)724-1396,41,"Rural, Fringe",No,262.00000,22.50000,11.6400000,35.00000,18.00000,–,Regular,Open
200666001036,KS-D0428-6284,2006660,KS-D0428,09,12,Great Bend High School,Great Bend,Barton County,2027 Morton,Great Bend,KS,67530,,(620)793-1521,33,"Town, Remote",No,954.00000,65.40000,14.5900000,536.00000,79.00000,–,Regular,Open
200666001034,KS-D0428-6280,2006660,KS-D0428,07,08,Great Bend Middle School,Great Bend,Barton County,1919 Harrison,Great Bend,KS,67530,,(620)793-1510,33,"Town, Remote",No,423.00000,38.60000,10.9600000,246.00000,45.00000,–,Regular,Open
200669000013,KS-D0200-0132,2006690,KS-D0200,PK,05,Greeley County Elem School,Greeley County Schools,Greeley County,400 W Lawrence,Tribune,KS,67879,,(620)376-4274,43,"Rural, Remote",No,119.00000,9.20000,12.9300000,35.00000,19.00000,–,Regular,Open
200669000014,KS-D0200-0134,2006690,KS-D0200,06,12,Greeley County Jr./Sr. High,Greeley County Schools,Greeley County,400 W Lawrence,Tribune,KS,67879,,(620)376-4265,43,"Rural, Remote",No,122.00000,12.90000,9.4600000,41.00000,20.00000,–,Regular,Open
200645000766,KS-D0365-4592,2006450,KS-D0365,PK,06,Greeley Elem,Garnett,Anderson County,101 S Mary St.,Greeley,KS,66033,,(785)867-3460,43,"Rural, Remote",No,46.00000,6.25000,7.3600000,29.00000,1.00000,–,Regular,Open
201014001703,KS-D0233-2781,2010140,KS-D0233,PK,05,Green Springs Elem,Olathe,Johnson County,14675 S Alden St,Olathe,KS,66062,,(913)780-7450,21,"Suburban, Large",No,246.00000,24.70000,9.9600000,28.00000,14.00000,–,Regular,Open
201299000279,KS-D0259-1684,2012990,KS-D0259,PK,05,Griffith Elem,Wichita,Sedgwick County,1802 S Bluff,Wichita,KS,67218,,(316)973-8900,11,"City, Large",No,424.00000,32.18000,13.1800000,357.00000,35.00000,–,Regular,Open
200678000464,KS-D0291-2666,2006780,KS-D0291,PK,04,Grinnell Grade School,Grinnell Public Schools,Gove County,P.O. Box 129,Grinnell,KS,67738,,(785)824-3296,43,"Rural, Remote",No,37.00000,6.28000,5.8900000,11.00000,3.00000,–,Regular,Open
200678001895,KS-D0291-2671,2006780,KS-D0291,05,08,Grinnell Middle School,Grinnell Public Schools,Gove County,PO Box 68,Grinnell,KS,67738,,(785)824-3277,43,"Rural, Remote",No,22.00000,5.10000,4.3100000,8.00000,2.00000,–,Regular,Open
201056001986,KS-D0503-8603,2010560,KS-D0503,04,05,Guthridge School,Parsons,Labette County,1020 S 31st Street,Parsons,KS,67357,,(620)421-6800,33,"Town, Remote",No,188.00000,16.80000,11.1900000,132.00000,18.00000,–,Regular,Open
201299000330,KS-D0259-1812,2012990,KS-D0259,06,08,Hadley Middle School,Wichita,Sedgwick County,1101 Dougherty,Wichita,KS,67212,,(316)973-7800,11,"City, Large",No,507.00000,32.67000,15.5200000,412.00000,48.00000,–,Regular,Open
200684001080,KS-D0440-6594,2006840,KS-D0440,09,12,Halstead High,Halstead,Harvey County,521 West 6th Street,Halstead,KS,67056,,(316)835-2682,42,"Rural, Distant",No,243.00000,19.45000,12.4900000,84.00000,16.00000,–,Regular,Open
200684001079,KS-D0440-6592,2006840,KS-D0440,04,08,Halstead Middle School,Halstead,Harvey County,221 West 6th Street,Halstead,KS,67056,,(316)835-2694,42,"Rural, Distant",No,363.00000,23.05000,15.7500000,110.00000,46.00000,–,Regular,Open
200687000877,KS-D0390-5296,2006870,KS-D0390,PK,06,Hamilton Elem,Hamilton,Greenwood County,2596 W Road North,Hamilton,KS,66853,,(620)678-3410,43,"Rural, Remote",No,49.00000,5.00000,9.8000000,30.00000,4.00000,–,Regular,Open
200687000878,KS-D0390-5298,2006870,KS-D0390,07,12,Hamilton High,Hamilton,Greenwood County,2596 W Road North,Hamilton,KS,66853,,(620)678-3651,43,"Rural, Remote",No,40.00000,6.00000,6.6700000,20.00000,8.00000,–,Regular,Open
201299000331,KS-D0259-1814,2012990,KS-D0259,06,08,Hamilton Middle School,Wichita,Sedgwick County,1407 S Broadway,Wichita,KS,67211,,(316)973-5350,11,"City, Large",No,551.00000,39.33000,14.0100000,492.00000,38.00000,–,Regular,Open
200001200094,KS-D0223-0620,2000012,KS-D0223,PK,08,Hanover Elem,Barnes,Washington County,209 E North,Hanover,KS,66945,,(785)337-2281,43,"Rural, Remote",No,231.00000,9.39000,24.6000000,30.00000,15.00000,–,Regular,Open
200001200095,KS-D0223-0622,2000012,KS-D0223,09,12,Hanover High,Barnes,Washington County,209 E North,Hanover,KS,66945,,(785)337-2281,43,"Rural, Remote",No,55.00000,5.97000,9.2100000,9.00000,6.00000,–,Regular,Open
201200000033,KS-D0229-0785,2012000,KS-D0229,KG,05,Harmony Elementary,Blue Valley,Johnson County,14140 Grant St.,Overland Park,KS,66221,,(913)239-6200,12,"City, Midsize",No,520.00000,32.20000,16.1500000,37.00000,6.00000,–,Regular,Open
201200000012,KS-D0229-0784,2012000,KS-D0229,06,08,Harmony Middle,Blue Valley,Johnson County,10101 W. 141st St.,Overland Park,KS,66221,,(913)239-5200,12,"City, Midsize",No,510.00000,38.20000,13.3500000,41.00000,13.00000,–,Regular,Open
200339000750,KS-D0361-4458,2003390,KS-D0361,PK,06,Harper Elem,Chaparral Schools,Harper County,1317 Walnut,Harper,KS,67058,,(620)896-7614,43,"Rural, Remote",No,251.00000,19.50000,12.8700000,141.00000,30.00000,–,Regular,Open
201299000281,KS-D0259-1688,2012990,KS-D0259,PK,05,Harry Street Elem,Wichita,Sedgwick County,1605 S. Market,Wichita,KS,67211,,(316)973-0700,11,"City, Large",No,318.00000,26.00000,12.2300000,279.00000,20.00000,–,Regular,Open
200693000215,KS-D0252-1382,2006930,KS-D0252,06,12,Hartford Jr./Sr. High School,Southern Lyon County,Lyon County,Box 218,Hartford,KS,66854,,(620)392-5515,43,"Rural, Remote",No,99.00000,11.50000,8.6100000,53.00000,8.00000,–,Regular,Open
200696000559,KS-D0312-3232,2006960,KS-D0312,PK,06,Haven Elem,Haven Public Schools,Reno County,P.O. Box 489,Haven,KS,67543,,(620)465-2501,42,"Rural, Distant",No,339.00000,25.00000,13.5600000,145.00000,31.00000,–,Regular,Open
200696000560,KS-D0312-3234,2006960,KS-D0312,09,12,Haven High,Haven Public Schools,Reno County,Box C,Haven,KS,67543,,(620)465-2585,42,"Rural, Distant",No,208.00000,17.75000,11.7200000,63.00000,20.00000,–,Regular,Open
200696001679,KS-D0312-3233,2006960,KS-D0312,07,08,Haven Middle School,Haven Public Schools,Reno County,P.O. Box B,Haven,KS,67543,,(620)465-2587,42,"Rural, Distant",No,125.00000,8.70000,14.3700000,53.00000,8.00000,–,Regular,Open
200696002081,KS-D0312-3263,2006960,KS-D0312,KG,12,Haven Virtual Academy,Haven Public Schools,Reno County,320 North Emporia PO Box B,Haven,KS,67543,,(620)465-2587,42,"Rural, Distant",No,32.00000,2.80000,11.4300000,†,†,†,Regular,Open
201014000143,KS-D0233-0872,2010140,KS-D0233,PK,05,Havencroft Elem,Olathe,Johnson County,1700 E Sheridan St,Olathe,KS,66062,,(913)780-7470,21,"Suburban, Large",No,270.00000,25.60000,10.5500000,143.00000,26.00000,–,Regular,Open
200699001253,KS-D0474-7574,2006990,KS-D0474,PK,08,Haviland Elem,Haviland,Kiowa County,Box 243,Haviland,KS,67059,,(620)862-5277,43,"Rural, Remote",No,78.00000,6.77000,11.5200000,31.00000,4.00000,–,Regular,Open
200702001322,KS-D0489-7954,2007020,KS-D0489,09,12,Hays High,Hays,Ellis County,2300 E 13th,Hays,KS,67601,,(785)623-2600,33,"Town, Remote",No,1013.00000,52.05000,19.4600000,326.00000,88.00000,–,Regular,Open
200702001321,KS-D0489-7952,2007020,KS-D0489,06,08,Hays Middle School,Hays,Ellis County,201 W. 29th,Hays,KS,67601,,(785)623-2450,33,"Town, Remote",No,731.00000,44.55000,16.4100000,265.00000,59.00000,–,Regular,Open
200702002163,KS-D0489-7945,2007020,KS-D0489,KG,12,Hays Virtual School,Hays,Ellis County,201 E 7th St,Hays,KS,67601,,(785)623-2400,33,"Town, Remote",No,250.00000,–,†,†,†,†,Regular,Open
200705000363,KS-D0261-1958,2007050,KS-D0261,06,08,Haysville Middle School,Haysville,Sedgwick County,900 W Grand,Haysville,KS,67060,,(316)554-2251,21,"Suburban, Large",No,737.00000,52.60000,14.0100000,405.00000,46.00000,–,Regular,Open
200705001906,KS-D0261-1955,2007050,KS-D0261,06,08,Haysville West Middle School,Haysville,Sedgwick County,1956 W. Grand Ave.,Haysville,KS,67060,,(316)554-2370,21,"Suburban, Large",No,538.00000,42.10000,12.7800000,279.00000,27.00000,–,Regular,Open
200795001428,KS-D0500-8332,2007950,KS-D0500,KG,05,Hazel Grove Elem,Kansas City,Wyandotte County,2401 N 67th St,Kansas City,KS,66104,,(913)627-7000,12,"City, Midsize",No,531.00000,34.25000,15.5000000,391.00000,48.00000,–,Regular,Open
200708001225,KS-D0468-7402,2007080,KS-D0468,PK,05,Healy Elem,Healy Public Schools,Lane County,5006 North Dodge Rd,Healy,KS,67850,,(620)398-2248,43,"Rural, Remote",No,7.00000,2.40000,2.9200000,†,†,–,Regular,Open
200708001226,KS-D0468-7404,2007080,KS-D0468,06,12,Healy High,Healy Public Schools,Lane County,5006 North Dodge Rd,Healy,KS,67850,,(620)398-2248,43,"Rural, Remote",No,12.00000,3.00000,4.0000000,9.00000,0.00000,–,Regular,Open
201200000892,KS-D0229-7775,2012000,KS-D0229,KG,05,Heartland Elementary,Blue Valley,Johnson County,12775 Goodman St.,Overland Park,KS,66213,,(913)239-6300,12,"City, Midsize",No,378.00000,31.20000,12.1200000,40.00000,13.00000,–,Regular,Open
201014000910,KS-D0233-2784,2010140,KS-D0233,PK,05,Heatherstone Elem,Olathe,Johnson County,13745 W 123rd St,Olathe,KS,66062,,(913)780-7480,21,"Suburban, Large",No,411.00000,29.40000,13.9800000,104.00000,26.00000,–,Regular,Open
201299000350,KS-D0259-1846,2012990,KS-D0259,09,12,Heights High,Wichita,Sedgwick County,5301 N Hillside,Wichita,KS,67219,,(316)973-1400,11,"City, Large",No,1454.00000,87.89000,16.5400000,949.00000,125.00000,–,Regular,Open
200990001195,KS-D0461-7226,2009900,KS-D0461,PK,03,Heller Elem,Neodesha,Wilson County,415 N 8th Street,Neodesha,KS,66757,,(620)325-3066,43,"Rural, Remote",No,249.00000,19.20000,12.9700000,139.00000,18.00000,–,Regular,Open
200843001968,KS-D0453-7028,2008430,KS-D0453,KG,04,Henry Leavenworth,Leavenworth,Leavenworth County,200 N 4th St,Leavenworth,KS,66048,,(913)684-1470,41,"Rural, Fringe",No,324.00000,22.20000,14.5900000,157.00000,41.00000,–,Regular,Open
200711001307,KS-D0487-7888,2007110,KS-D0487,PK,05,Herington Elem,Herington,Dickinson County,1403 North D Street,Herington,KS,67449,,(785)258-3234,43,"Rural, Remote",No,171.00000,15.10000,11.3200000,115.00000,15.00000,–,Regular,Open
200711001309,KS-D0487-7892,2007110,KS-D0487,09,12,Herington High,Herington,Dickinson County,1401 North D,Herington,KS,67449,,(785)258-2261,43,"Rural, Remote",No,149.00000,11.40000,13.0700000,83.00000,13.00000,–,Regular,Open
200711001308,KS-D0487-7890,2007110,KS-D0487,06,08,Herington Middle Sch,Herington,Dickinson County,1317 N D Street,Herington,KS,67449,,(785)258-2448,43,"Rural, Remote",No,94.00000,7.70000,12.2100000,54.00000,12.00000,–,Regular,Open
201014001670,KS-D0233-0875,2010140,KS-D0233,PK,05,Heritage Elementary,Olathe,Johnson County,1700 E Pawnee Dr,Olathe,KS,66062,,(913)780-7490,21,"Suburban, Large",No,335.00000,27.10000,12.3600000,120.00000,15.00000,–,Regular,Open
200717001192,KS-D0460-7206,2007170,KS-D0460,PK,04,Hesston Elem,Hesston,Harvey County,PO Box 2000,Hesston,KS,67062,,(620)327-7102,42,"Rural, Distant",No,304.00000,18.44000,16.4900000,64.00000,28.00000,–,Regular,Open
200717001194,KS-D0460-7210,2007170,KS-D0460,09,12,Hesston High,Hesston,Harvey County,PO Box 2000,Hesston,KS,67062,,(620)327-7122,42,"Rural, Distant",No,259.00000,18.45000,14.0400000,45.00000,11.00000,–,Regular,Open
200717001193,KS-D0460-7208,2007170,KS-D0460,05,08,Hesston Middle,Hesston,Harvey County,PO Box 2000,Hesston,KS,67062,,(620)327-7111,42,"Rural, Distant",No,268.00000,14.30000,18.7400000,47.00000,19.00000,–,Regular,Open
201137000509,KS-D0305-2994,2011370,KS-D0305,PK,05,Heusner Elem,Salina,Saline County,1300 Norton,Salina,KS,67401,,(785)309-4200,33,"Town, Remote",No,382.00000,31.35000,12.1900000,203.00000,42.00000,–,Regular,Open
200000600975,KS-D0415-5936,2000006,KS-D0415,PK,04,Hiawatha Elem,Hiawatha,Brown County,600 Miami,Hiawatha,KS,66434,,(785)742-7181,43,"Rural, Remote",No,350.00000,27.00000,12.9600000,191.00000,21.00000,–,Regular,Open
200000601728,KS-D0415-5950,2000006,KS-D0415,05,08,Hiawatha Middle School,Hiawatha,Brown County,307 South Morrill Ave,Hiawatha,KS,66434,,(785)742-4172,43,"Rural, Remote",No,270.00000,19.97000,13.5200000,112.00000,22.00000,–,Regular,Open
200000600976,KS-D0415-5940,2000006,KS-D0415,09,12,Hiawatha Sr High,Hiawatha,Brown County,600 Red Hawk Drive,Hiawatha,KS,66434,,(785)742-3312,43,"Rural, Remote",No,261.00000,18.60000,14.0300000,115.00000,20.00000,–,Regular,Open
201242000070,KS-D0214-0450,2012420,KS-D0214,PK,02,Hickok Elem,Ulysses,Grant County,810 N. Missouri,Ulysses,KS,67880,,(620)356-3919,33,"Town, Remote",No,370.00000,21.00000,17.6200000,169.00000,28.00000,–,Regular,Open
200507001340,KS-D0493-8064,2005070,KS-D0493,02,03,Highland Elem,Columbus,Cherokee County,319 N High School St,Columbus,KS,66725,,(620)429-3032,42,"Rural, Distant",No,136.00000,10.26000,13.2600000,78.00000,11.00000,–,Regular,Open
201226001445,KS-D0501-8462,2012260,KS-D0501,PK,05,Highland Park Central,Topeka Public Schools,Shawnee County,2717 SE Illinois Ave,Topeka,KS,66605,,(785)235-7000,12,"City, Midsize",No,308.00000,24.90000,12.3700000,265.00000,20.00000,–,Regular,Open
201226001476,KS-D0501-8536,2012260,KS-D0501,09,12,Highland Park High,Topeka Public Schools,Shawnee County,2424 SE California Ave,Topeka,KS,66605,,(785)274-6000,12,"City, Midsize",No,836.00000,53.50000,15.6300000,640.00000,92.00000,–,Regular,Open
201164001534,KS-D0512-8806,2011640,KS-D0512,PK,06,Highlands Elem,Shawnee Mission Pub Sch,Johnson County,6200 Roe Ave,Mission,KS,66205,,(913)993-3300,21,"Suburban, Large",No,366.00000,26.50000,13.8100000,27.00000,7.00000,–,Regular,Open
